{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2948;1.59E-04;1.14E-04;0;9.07E-05;0.000114155;0.04053;0.004074074;0;0.852660552;0.89797129;0.027270107;0;0
2949;1.54E-04;1.14E-04;0;6.33E-05;0.000114155;0.00731;0.004074074;0;0.781415198;0.895939679;0.047581309;0;0
2950;1.42E-04;1.14E-04;0;4.11E-05;0.000114155;0;0.004074074;0;0.718740715;0.86749715;0.035355442;0;0
2951;1.25E-04;1.14E-04;0;2.46E-05;0.000114155;0;0.004074074;0;0.670994769;0.541762467;0.015172389;0;0
2952;1.08E-04;1.14E-04;0;8.08E-06;0.000114155;0;0.004074074;0;0.651527054;0.193680082;0.001337349;0;0
2953;9.61E-05;1.14E-04;0;6.77E-06;0.000114155;0;0.073703704;0;0.706138155;0.239052688;0.01376013;0;0
2954;8.95E-05;1.14E-04;0;3.75E-06;0.000114155;0;0.138148148;0;0.708196291;0.240068493;0.069123162;0;0
2955;8.55E-05;1.14E-04;0;2.38E-06;0.000114155;0;0.081481481;0;0.719685202;0.244131712;0.085590337;0;0
2956;8.43E-05;1.14E-04;0;8.30E-06;0.000114155;0;0.026296296;0;0.704150501;0.241761502;0.056118905;0;0
2957;8.53E-05;1.14E-04;0;2.49E-05;0.000114155;0;0.04;0;0.705503796;0.250903743;0.016807907;0;0
2958;9.08E-05;1.14E-04;0;6.93E-05;0.000114155;0;0.108518519;0;0.704164598;0.254966961;0.000974927;0;0
2959;9.68E-05;1.14E-04;0;0.000143;0.000114155;0;0.145925926;0;0.681158581;0.263431999;0.000622515;0;0.317124334
2960;0.000102951;1.14E-04;0;0.00019;0.000114155;0;0.185925926;0;0.697440413;0.287472709;0.020896078;0;0.797819495
2961;0.00011278;1.14E-04;0;0.000168;0.000114155;0;0.101111111;0;0.694057175;0.291197327;0.038884823;0;0.113137349
2962;0.000118666;1.14E-04;0;0.000165;0.000114155;0;0.334814815;0;0.682497779;0.470994745;0.030150889;0;1.012939055
2963;0.000120809;0.000114;0;0.000179;0.000114155;0.19014;0.305555556;0;0.676633499;0.463884112;0.01376013;0.145702876;1.023211563
2964;0.000121563;0.000114;0;0.000196;0.000114155;0.38993;0.528148148;0;0.638078683;0.458805088;0.001337349;0.278967585;0.872769934
2965;0.000117768;0.000114155;0;0.000195;0.000114155;0.42922;0.203703704;0;0.610322035;0.503161892;0.011403807;0.270170322;0.351411712
2966;0.000121565;0.000114155;0;0.000185;0.000114155;0.51272;0.304814815;0;0.67215071;0.49401965;0.058900963;0.300708165;0.985702574
2967;0.000125478;0.000114155;0;0.000199;0.000114155;0.54229;0.322222222;0;0.682652844;0.501130283;0.072546174;0.334438948;0.67221762
2968;0.000127497;0.000114155;0;0.000216;0.000114155;0.58834;0.142962963;0;0.692985816;0.499437274;0.047972982;0.380817583;0
2969;0.000125696;0.000114155;0;0.000224;0.000114155;0.45495;0.092222222;0;0.702092365;0.503161892;0.014425364;0.23267473;0.398401891
2970;0.000124851;0.000114155;0;0.000198;0.000114155;0.52637;0.005555556;0;0.68475327;0.741875977;0.000926989;0.354911884;0
2971;0.000152302;1.14E-04;0;1.37E-04;0.000114155;0.08608;0.004444444;0;0.80560535;0.879686806;0.000383609;0;0
2972;0.000162591;1.14E-04;0;9.07E-05;0.000114155;0.04461;0.007777778;0;0.883391631;0.884765829;0.016829604;0;0
2973;0.000157422;1.14E-04;0;6.33E-05;0.000114155;0.00364;0.022222222;0;0.798218614;0.888829047;0.033108305;0;0
2974;0.000144852;1.14E-04;0;4.11E-05;0.000114155;0;0.004814815;0;0.727917748;0.884427226;0.026601874;0;0
2975;0.000126688;1.14E-04;0;2.46E-05;0.000114155;0;0.026296296;0;0.63272189;0.600001932;0.012760473;0;0
2976;1.10E-04;1.14E-04;0;8.08E-06;0.000114155;0;0.071481481;0;0.625095508;0.23939129;0.001337349;0;0
2977;9.67E-05;1.14E-04;0;6.77E-06;0.000114155;0;0.003333333;0;0.452479886;0.207901347;0.011403807;0;0
2978;8.99E-05;1.14E-04;0;3.75E-06;0.000114155;0;0.003333333;0;0.428064185;0.205192534;0.058900963;0;0
2979;8.58E-05;1.14E-04;0;2.38E-06;0.000114155;0;0.003333333;0;0.388452108;0.220091003;0.072546174;0;0
2980;8.48E-05;1.14E-04;0;8.30E-06;0.000114155;0;0.003333333;0;0.349262935;0.220429604;0.047972982;0;0
2981;8.63E-05;1.14E-04;0;2.49E-05;0.000114155;0;0.013703704;0;0.304773355;0.219413799;0.014425364;0;0
2982;9.23E-05;1.14E-04;0;6.93E-05;0.000114155;0;0.003703704;0;0.338563445;0.211964566;0.000926989;0;0
2983;0.000102633;1.14E-04;0;0.000143;0.000114155;0;0.005555556;0;0.345921987;0.208917152;0.000383609;0;0
2984;0.000107468;0.000114;0;0.00019;0.000114155;0;0.146296296;0;0.402266996;0.25259675;0.016829604;0;0
2985;0.000116789;0.000114;0;0.000168;0.000114155;0;0.638518519;0;0.502805551;0.249549336;0.033108305;0;0
2986;0.000122256;0.000114;0;0.000165;0.000114155;0;0.128518519;0;0.532014173;0.25259675;0.026601874;0;0
2987;0.000123673;0.000114;0;0.000179;0.000114155;0.17972;0.738888889;0;0.554583189;0.251919547;0.012760473;0.138125602;0.218508071
2988;0.000124506;0.000114;0;0.000196;0.000114155;0.33465;0.441111111;0;0.49699766;0.251580946;0.001337349;0.226107759;0.798367502
2989;0.0001197;0.000114;0;0.000195;0.000114155;0.46738;0.758518519;0;0.471369632;0.254966961;0.0121566;0.320504389;0.726964106
2990;0.000122612;0.000114;0;0.000185;0.000114155;0.57726;0.73;0;0.491161573;0.269188226;0.062187602;0.370771738;0
2991;0.000126216;1.14E-04;0;0.000199;0.000114155;0.59033;0.764074074;0;0.547041388;0.265802211;0.076735032;0.368627227;0
2992;0.000127485;1.14E-04;0;0.000216;0.000114155;0.54143;0.696666667;0;0.560757598;0.265802211;0.050593973;0.293817135;0
2993;0.000125359;1.14E-04;0;0.000224;0.000114155;0.57162;0.422962963;0;0.578787437;0.472349152;0.015192655;0.380112277;0
2994;0.000123871;1.14E-04;0;0.000198;0.000114155;0.35651;0.641851852;0;0.625194185;0.74221458;0.00094279;0.155024352;0
2995;0.00015196;1.14E-04;0;1.37E-04;0.000114155;0.10084;0.277407407;0;0.781090972;0.87630079;0.00045479;0;0
2996;0.000161821;1.14E-04;0;9.07E-05;0.000114155;0.03719;0.253703704;0;0.781697135;0.880025406;0.018120222;0;0
2997;1.56E-04;1.14E-04;0;6.33E-05;0.000114155;0.00472;0.445185185;0;0.722828794;0.877316595;0.034965235;0;0
2998;1.43E-04;1.14E-04;0;4.11E-05;0.000114155;0;0.570740741;0;0.602075392;0.861740923;0.027752042;0;0
2999;1.25E-04;1.14E-04;0;2.46E-05;0.000114155;0;0.374814815;0;0.604119431;0.317608247;0.013088115;0;0
3000;1.08E-04;1.14E-04;0;8.08E-06;0.000114155;0;0.431111111;0;0.549409654;0.20654694;0.001337349;0;0
3001;9.60E-05;0.000114;0;6.77E-06;0.000114155;0;0.429259259;0;0.404282842;0.239729892;0.014612236;0;0
3002;8.91E-05;0.000114;0;3.75E-06;0.000114155;0;0.485555556;0;0.372720051;0.238036884;0.072776388;0;0
3003;8.50E-05;0.000114;0;2.38E-06;0.000114155;0;0.374074074;0;0.392230056;0.249887938;0.09026265;0;0
3004;8.32E-05;0.000114;0;8.30E-06;0.000114155;0;0.361481481;0;0.378739395;0.208917152;0.059026142;0;0
3005;8.42E-05;0.000114;0;2.49E-05;0.000114155;0;0.48037037;0;0.38932611;0.206208339;0.017656783;0;0
3006;9.02E-05;0.000114;0;6.93E-05;0.000114155;0;0.364814815;0;0.398263498;0.211625964;0.000991267;0;0
3007;9.97E-05;1.14E-04;0;0.000143;0.000114155;0;0.282222222;0;0.407045819;0.222461212;0.000719975;0;0.177373842
3008;0.0001048;1.14E-04;0;0.00019;0.000114155;0;0.458148148;0;0.431715264;0.250903743;0.022384448;0;0.768929128
3009;0.000114371;1.14E-04;0;0.000168;0.000114155;0;0.607777778;0;0.459373234;0.252258149;0.040949937;0;0.901581555
3010;0.000120088;1.14E-04;0;0.000165;0.000114155;0;0.392962963;0;0.465646321;0.254289758;0.031400483;0;0.974656914
3011;0.000121463;1.14E-04;0;0.000179;0.000114155;0.35185;0.469259259;0;0.480137857;0.286456904;0.014104596;0.325289032;0.985067601
3012;0.00012179;1.14E-04;0;0.000196;0.000114155;0.45322;0.382962963;0;0.465632224;0.245147516;0.001337349;0.374412642;1.035442798
3013;0.00011712;1.14E-04;0;0.000195;0.000114155;0.52358;0.276296296;0;0.437424477;0.260045985;0.019403504;0.395762445;0.729351709
3014;0.000120539;1.14E-04;0;0.000185;0.000114155;0.53234;0.411481481;0;0.439271161;0.256659969;0.092983113;0.443980595;0.104630296
3015;0.00012449;1.14E-04;0;0.000199;0.000114155;0.5305;0.593703704;0;0.450308975;0.246840524;0.116188142;0.400041937;0
3016;0.000124281;1.14E-04;0;0.000216;0.000114155;0.48913;0.610740741;0;0.452620854;0.466254323;0.075075955;0.355474223;0
3017;0.000122593;1.14E-04;0;0.000224;0.000114155;0.48685;0.615555556;0;0.470636596;0.467947331;0.022331984;0.291539187;0.006587418
3018;0.000124728;1.14E-04;0;0.000198;0.000114155;0.42178;0.698518519;0;0.494516618;0.747293603;0.001075706;0.25793231;0.099950695
3019;0.000153497;1.14E-04;0;1.37E-04;0.000114155;0.058;0.547407407;0;0.628126324;0.884088626;0.001361566;0;0
3020;1.60E-04;1.14E-04;0;9.07E-05;0.000114155;4.94E-02;0.56;0;0.616905253;0.88950625;0.03089333;0;0
3021;1.54E-04;1.14E-04;0;6.33E-05;0.000114155;0.00526;0.004444444;0;0.578477307;0.887136039;0.052377867;0;0
3022;1.41E-04;0.000114;0;4.11E-05;0.000114155;0;0.004444444;0;0.51222223;0.856323299;0.038168475;0;0
3023;1.25E-04;0.000114;0;2.46E-05;0.000114155;0;0.003333333;0;0.469818982;0.331152308;0.015913382;0;0
3024;1.08E-04;0.000114;0;8.08E-06;0.000114155;0;0.012962963;0;0.429572546;0.212641768;0.001337349;0;0
3025;9.66E-05;0.000114155;0;6.77E-06;0.000114155;0;0.109259259;0;0.299557529;0.185215043;0.026410882;0;0
3026;8.98E-05;0.000114155;0;3.75E-06;0.000114155;0;0.081481481;0;0.259889064;0.166253357;0.121784704;0;0
3027;8.62E-05;0.000114155;0;2.38E-06;0.000114155;0;0.127407407;0;0.243677716;0.169639372;0.153326526;0;0
3028;8.49E-05;0.000114155;0;8.30E-06;0.000114155;0;0.181111111;0;0.236460141;0.193341481;0.097883245;0;0
3029;8.65E-05;0.000114155;0;2.49E-05;0.000114155;0;0.254444444;0;0.250993968;0.218736596;0.028950473;0;0
3030;9.20E-05;0.000114155;0;6.93E-05;0.000114155;0;0.196666667;0;0.268911032;0.2197524;0.001183201;0;0
3031;1.01E-04;1.14E-04;0;0.000143;0.000114155;0;0.123333333;0;0.279540039;0.215011979;0.00253136;0;0.454020214
3032;0.000106079;1.14E-04;0;0.00019;0.000114155;0;0.183333333;0;0.334235718;0.251242344;0.043658125;0;0.720326326
3033;0.000114607;1.14E-04;0;0.000168;0.000114155;0;0.167777778;0;0.386647713;0.250903743;0.06867876;0;0.70848039
3034;0.000119426;1.14E-04;0;0.000165;0.000114155;0;0.302592593;0;0.396501395;0.254628358;0.047494561;0;0.262580685
3035;0.000120753;1.14E-04;0;0.000179;0.000114155;0.14506;0.332592593;0;0.406101332;0.221445409;0.018280307;0.117309544;0.888865935
3036;0.000121904;1.14E-04;0;0.000196;0.000114155;0.32592;0.586666667;0;0.408469598;0.217720791;0.001337349;0.249678323;1.037581369
3037;0.000117114;1.14E-04;0;0.000195;0.000114155;0.31891;0.674444444;0;0.356311346;0.221445409;0.034929905;0.213297877;1.017916613
3038;0.000120529;1.14E-04;0;0.000185;0.000114155;0.35382;0.573333333;0;0.40611543;0.215011979;0.155993015;0.199172695;1.053306408
3039;0.000124313;1.14E-04;0;0.000199;0.000114155;0.46102;0.402222222;0;0.381502373;0.230926252;0.197639022;0.344961351;1.030293745
3040;0.000124914;1.14E-04;0;0.000216;0.000114155;0.44805;0.296666667;0;0.38723978;0.396841007;0.12489674;0.32026611;0.966548478
3041;0.000122614;1.14E-04;0;0.000224;0.000114155;0.44568;0.244444444;0;0.403592097;0.449662847;0.036762283;0.292930737;0.847676299
3042;0.000122041;1.14E-04;0;0.000198;0.000114155;0.33497;0.360740741;0;0.489413568;0.745939196;0.001297628;0.243559317;0.664510493
3043;0.000149621;1.14E-04;0;1.37E-04;0.000114155;0.06704;0.504444444;0;0.700612199;0.887813243;0.004230804;0;0
3044;0.000157641;1.14E-04;0;9.07E-05;0.000114155;0.02912;0.441481481;0;0.684217591;0.891199258;0.059528632;0;0
3045;1.52E-04;1.14E-04;0;6.33E-05;0.000114155;0.00158;0.378148148;0;0.623347502;0.856323299;0.088052909;0;0
3046;0.000140161;0.000114;0;4.11E-05;0.000114155;0;0.358888889;0;0.487228559;0.854291691;0.058228053;0;0
3047;1.25E-04;0.000114155;0;2.46E-05;0.000114155;0;0.13962963;0;0.356550993;0.551920514;0.020871013;0;0
3048;1.09E-04;0.000114155;0;8.08E-06;0.000114155;0;0.118148148;0;0.338746702;0.175056998;0.001337349;0;0
3049;9.70E-05;0.000114155;0;6.77E-06;0.000114155;0;0.004074074;0;0.301502891;0.181829028;0.048895233;0;0
3050;9.04E-05;0.000114155;0;3.75E-06;0.000114155;0;0.085925926;0;0.239476862;0.186230849;0.210818396;0;0
3051;8.68E-05;0.000114155;0;2.38E-06;0.000114155;0;0.13962963;0;0.228086627;0.181829028;0.26897707;0;0
3052;8.45E-05;0.000114155;0;8.30E-06;0.000114155;0;0.302962963;0;0.232033737;0.193341481;0.168072964;0;0
3053;8.57E-05;0.000114155;0;2.49E-05;0.000114155;0;0.354444444;0;0.250373708;0.193341481;0.049205256;0;0
3054;8.94E-05;0.000114155;0;6.93E-05;0.000114155;0;0.517777778;0;0.290422787;0.256659969;0.001461357;0;0
3055;9.21E-05;1.14E-04;0;0.000143;0.000114155;0;0.555925926;0;0.300939018;0.254628358;0.007491584;0;0.352060596
3056;9.28E-05;1.14E-04;0;0.00019;0.000114155;0;0.298148148;0;0.330810191;0.254289758;0.086104907;0;0.824338562
3057;1.03E-04;1.14E-04;0;0.000168;0.000114155;0;0.01;0;0.379218687;0.254628358;0.119124453;0;0.942011979
3058;0.000110246;1.14E-04;0;0.000165;0.000114155;0;0.653333333;0;0.396670556;0.25259675;0.074899628;0;1.018855173
3059;0.000112916;0.000114;0;0.000179;0.000114155;0.16678;0.823333333;0;0.395993908;0.254628358;0.024690862;0.124848693;1.03241768
3060;0.000114441;0.000114;0;0.000196;0.000114155;0.45309;0.932222222;0;0.389142853;0.22178401;0.001337349;0.347877887;0.979705389
3061;0.000111886;0.000114;0;0.000195;0.000114155;0.63618;0.822962963;0;0.396177167;0.200790714;0.061515589;0.536652084;0.980641232
3062;0.000109904;0.000114;0;0.000185;0.000114155;0.46076;0.771481481;0;0.396726944;0.194357285;0.259451038;0.265404741;0.364451097
3063;1.10E-04;0.000114;0;0.000199;0.000114155;0.63048;0.925925926;0;0.457667517;0.226863032;0.33249289;0.449832728;0
3064;1.11E-04;0.000114;0;0.000216;0.000114155;0.57653;0.758888889;0;0.447616482;0.229571846;0.20628524;0.354482982;0.03596964
3065;1.10E-04;0.000114;0;0.000224;0.000114155;0.43101;0.67037037;0;0.452564467;0.472349152;0.060186122;0.214031777;0.25417036
3066;1.11E-04;0.000114;0;0.000198;0.000114155;0.32484;0.51962963;0;0.471764342;0.759483258;0.001592804;0.140994481;0
3067;1.41E-04;1.14E-04;0;1.37E-04;0.000114155;0.09929;0.390740741;0;0.680975321;0.890183453;0.010811523;0;0
3068;1.50E-04;1.14E-04;0;9.07E-05;0.000114155;0.02992;0.436666667;0;0.727833168;0.88747464;0.110537179;0;0
3069;1.45E-04;1.14E-04;0;6.33E-05;0.000114155;0.00284;0.206296296;0;0.674081974;0.888151844;0.146701666;0;0
3070;1.33E-04;1.14E-04;0;4.11E-05;0.000114155;0;0.232222222;0;0.58819002;0.853614486;0.089301712;0;0
3071;1.19E-04;1.14E-04;0;2.46E-05;0.000114155;0;0.125185185;0;0.432702041;0.571898005;0.027843033;0;0
3072;1.04E-04;1.14E-04;0;8.08E-06;0.000114155;0;0.178148148;0;0.379218687;0.203160925;0.001337349;0;0
3073;9.33E-05;1.14E-04;0;6.77E-06;0.000114155;0;0.030740741;0;0.361851399;0.160835733;0.078782264;0;0
