{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
90;1.05E-04;0.000114155;0;0.000198;0.000114155;0.01998002;0.475;0;0.715413864;0.591221271;0;0.773281446;0.0001
91;1.10E-04;0.000114155;0;1.37E-04;0.000114155;0;0.763;0;0.785320019;0.591221271;0;0.61835299;0.0001
92;1.22E-04;0.000114155;0;9.07E-05;0.000114155;0;0.777;0;0.897840876;0.591221271;0;0.6348024;0.0001
93;1.26E-04;0.000114155;0;6.33E-05;0.000114155;0;0.628;0;0.826454555;0.591221271;0;0.460647153;0.0001
94;1.24E-04;0.000114155;0;4.11E-05;0.000114155;0;0.487;0;0.737559976;0.591221271;0;0.070286014;0.0001
95;1.17E-04;0.000114155;0;2.46E-05;0.000114155;0;0.502;0;0.716428836;0.591221271;0;0;0.0001
96;1.07E-04;0.000114155;0;8.08E-06;0.000114155;0;0.527;0;0.712524016;0.591221271;0;0;0.0001
97;1.01E-04;0.000114155;0;6.77E-06;0.000114155;0;0.471;0;0.545222898;0.591221271;0;0;0.0001
98;1.01E-04;0.000114155;0;3.75E-06;0.000114155;0;0.402;0;0.514083011;0.591221271;0;0;0.0001
99;1.02E-04;0.000114155;0;2.38E-06;0.000114155;0;0.294;0;0.517311184;0.591221271;0;0;0.0001
100;1.02E-04;0.000114155;0;8.30E-06;0.000114155;0;0.162;0;0.482449736;0.591221271;0;0;0.0001
101;1.02E-04;0.000114155;0;2.49E-05;0.000114155;0;0.095;0;0.482943126;0.591221271;0;0;0.0001
102;1.03E-04;0.000114155;0;6.93E-05;0.000114155;0;0.059;0;0.510854838;0.591221271;0;0;0.0001
103;1.01E-04;0.000114155;0;0.000143;0.000114155;0.016150516;0.063;0;0.418534731;0.591221271;0;0;0.0001
104;0.000102525;0.000114155;0;0.00019;0.000114155;0.335164835;0.066;0;0.455820834;0.591221271;0;0;0.0001
