{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
51;1.06E-04;0.000114155;0;2.38E-06;0.000114155;0;0.008;0;1;0.250903743;0;0;0.0001
52;1.02E-04;0.000114155;0;8.30E-06;0.000114155;0;0.017;0;1;0.25259675;0;0;0.0001
53;9.97E-05;0.000114155;0;2.49E-05;0.000114155;0;0.02;0;1;0.252935353;0;0;0.0001
54;9.39E-05;0.000114155;0;6.93E-05;0.000114155;0;0.011;0;1;0.25259675;0;0;0.0001
55;8.45E-05;0.000114155;0;0.000143;0.000114155;0.0944;0;0;1;0.249210734;0;0;0.0001
56;9.03E-05;0.000114155;0;0.00019;0.000114155;0.4782;0;0;1;0.253273953;0;0;0.0001
57;9.91E-05;0.000114155;0;0.000168;0.000114155;0.4568;0;0;1;0.257337172;0;0;0.0001
58;1.07E-04;0.000114155;0;0.000165;0.000114155;0.5146;0;0;1;0.252935353;0;0.157439046;0.0001
59;1.13E-04;0.000114155;0;0.000179;0.000114155;0.3838;0.002;0;1;0.259030179;0;0.363622895;0.0001
60;1.16E-04;0.000114155;0;0.000196;0.000114155;0.3608;0.011;0;1;0.299323763;0;0.337796668;0.0001
61;0.000116882;0.000114155;0;0.000195;0.000114155;0.8488;0.017;0;1;0.341310354;0;0.419683122;0.0001
62;0.000117102;0.000114155;0;0.000185;0.000114155;0.86;0.041;0;1;0.336569933;0;0.365623061;0.0001
63;1.17E-04;0.000114155;0;0.000199;0.000114155;0.3144;0.085;0;1;0.340633152;0;0.46713152;0.0001
64;1.18E-04;0.000114155;0;0.000216;0.000114155;3.46E-01;0.126;0;1;0.582056051;0;0.460445778;0.0001
65;0.00012159;0.000114155;0;0.000224;0.000114155;0.4164;0.17;0;1;0.573929614;0;0.513431675;0.0001
66;0.000122859;0.000114155;0;0.000198;0.000114155;0.043;0.18;0;1;0.771672914;0;0.536257651;0.0001
67;0.000125923;0.000114155;0;1.37E-04;0.000114155;0;0.1;0;1;0.895262477;0;0.495041253;0.0001
68;0.000154699;0.000114155;0;9.07E-05;0.000114155;0;0.038;0;1;0.894246672;0;0.198525803;0.0001
69;1.56E-04;0.000114155;0;6.33E-05;0.000114155;0;0.009;0;1;0.843795042;0;0.19157152;0.0001
70;1.48E-04;0.000114155;0;4.11E-05;0.000114155;0;0.001;0;1;0.839393222;0;0.110046208;0.0001
71;1.35E-04;0.000114155;0;2.46E-05;0.000114155;0;0;0;1;0.369414282;0;0;0.0001
72;1.17E-04;0.000114155;0;8.08E-06;0.000114155;0;0.001;0;1;0.257337172;0;0;0.0001
73;1.06E-04;0.000114155;0;6.77E-06;0.000114155;0;0.009;0;1;0.238036884;0;0;0.0001
74;9.86E-05;0.000114155;0;3.75E-06;0.000114155;0;0.011;0;1;0.23498947;0;0;0.0001
75;9.33E-05;0.000114155;0;2.38E-06;0.000114155;0;0.007;0;1;0.24616332;0;0;0.0001
76;9.09E-05;0.000114155;0;8.30E-06;0.000114155;0;0.005;0;1;0.252258149;0;0;0.0001
77;9.06E-05;0.000114155;0;2.49E-05;0.000114155;0;0.004;0;1;0.250903743;0;0;0.0001
78;9.08E-05;0.000114155;0;6.93E-05;0.000114155;0;0.001;0;1;0.220429604;0;0;0.0001
79;8.62E-05;0.000114155;0;0.000143;0.000114155;0.0392;0;0;1;0.222461212;0;0;0.0001
80;9.48E-05;0.000114155;0;0.00019;0.000114155;0.4144;0;0;1;0.25056514;0;0;0.0001
81;1.07E-04;0.000114155;0;0.000168;0.000114155;0.3206;0;0;1;0.46557712;0;0;0.0001
82;1.13E-04;0.000114155;0;0.000165;0.000114155;0.6146;0.004;0;1;0.497405665;0;0.145012084;0.0001
83;1.16E-04;0.000114155;0;0.000179;0.000114155;0.9298;0.051;0;1;0.509256719;0;0.231260012;0.0001
84;1.18E-04;0.000114155;0;0.000196;0.000114155;0.651;0.151;0;1;0.512981335;0;0.283347686;0.0001
85;1.17E-04;0.000114155;0;0.000195;0.000114155;1.0102;0.222;0;1;0.523477983;0;0.404524451;0.0001
86;1.17E-04;0.000114155;0;0.000185;0.000114155;0.5868;0.247;0;1;0.497067064;0;0.420442444;0.0001
87;1.23E-04;0.000114155;0;0.000199;0.000114155;0.7092;0.326;0;1;0.495374056;0;0.439629228;0.0001
88;1.26E-04;0.000114155;0;0.000216;0.000114155;0.6534;0.358;0;1;0.499775875;0;0.438786566;0.0001
89;1.24E-04;0.000114155;0;0.000224;0.000114155;0.4646;0.348;0;1;0.498760071;0;0.327758795;0.0001
90;1.22E-04;0.000114155;0;0.000198;0.000114155;0.0256;0.258;0;1;0.741537377;0;0.576473965;0.0001
91;1.21E-04;0.000114155;0;1.37E-04;0.000114155;0;0.133;0;1;0.877316595;0;0.462288524;0.0001
92;1.48E-04;0.000114155;0;9.07E-05;0.000114155;0;0.078;0;1;0.880364008;0;0.276402663;0.0001
93;1.60E-04;0.000114155;0;6.33E-05;0.000114155;0;0.059;0;1;0.878671;0;0.116241168;0.0001
94;1.53E-04;0.000114155;0;4.11E-05;0.000114155;0;0.052;0;1;0.878332399;0;0.085923827;0.0001
95;1.39E-04;0.000114155;0;2.46E-05;0.000114155;0;0.036;0;1;0.602710745;0;0;0.0001
96;1.21E-04;0.000114155;0;8.08E-06;0.000114155;0;0.02;0;1;0.448647043;0;0;0.0001
97;1.08E-04;0.000114155;0;6.77E-06;0.000114155;0;0.011;0;1;0.22618583;0;0;0.0001
98;9.90E-05;0.000114155;0;3.75E-06;0.000114155;0;0.006;0;1;0.224831423;0;0;0.0001
99;9.43E-05;0.000114155;0;2.38E-06;0.000114155;0;0.002;0;1;0.225847229;0;0;0.0001
100;9.22E-05;0.000114155;0;8.30E-06;0.000114155;0;0.002;0;1;0.219413799;0;0;0.0001
101;9.20E-05;0.000114155;0;2.49E-05;0.000114155;0;0.001;0;1;0.217382191;0;0;0.0001
102;8.91E-05;0.000114155;0;6.93E-05;0.000114155;0;0;0;1;0.220429604;0;0;0.0001
103;8.75E-05;0.000114155;0;0.000143;0.000114155;0.0182;0.004;0;1;0.22178401;0;0;0.0001
104;0.000100244;0.000114155;0;0.00019;0.000114155;0.4646;0.069;0;1;0.251580946;0;0;0.0001
105;0.000112834;0.000114155;0;0.000168;0.000114155;0;0.196;0;1;0.249549336;0;0;0.0001
106;0.000120604;0.000114155;0;0.000165;0.000114155;0.9568;0.375;0;1;0.253612554;0;0.09571168;0.0001
107;0.0001257;0.000114155;0;0.000179;0.000114155;1.0206;0.465;0;1;0.249549336;0;0.050578289;0.0001
108;0.000129211;0.000114155;0;0.000196;0.000114155;1.0184;0.375;0;1;0.253951157;0;0.241483087;0.0001
109;0.000127708;0.000114155;0;0.000195;0.000114155;1.0186;0.314;0;1;0.249210734;0;0.38328194;0.0001
110;0.000127238;0.000114155;0;0.000185;0.000114155;1.007;0.317;0;1;0.208239948;0;0.501588095;0.0001
111;0.000131659;0.000114155;0;0.000199;0.000114155;0.8636;0.347;0;1;0.208917152;0;0.72743099;0.0001
112;0.000130317;0.000114155;0;0.000216;0.000114155;0.586;0.382;0;1;0.425283536;0;0.705651397;0.0001
113;0.00012708;0.000114155;0;0.000224;0.000114155;0.2772;0.382;0;1;0.425283536;0;0.609448936;0.0001
114;0.000122266;0.000114155;0;0.000198;0.000114155;0;0.278;0;1;0.737135557;0;0.593086461;0.0001
115;0.000126554;0.000114155;0;1.37E-04;0.000114155;0;0.124;0;1;0.88510443;0;0.507088554;0.0001
116;0.000151326;0.000114155;0;9.07E-05;0.000114155;0;0.034;0;1;0.891199258;0;0.430369197;0.0001
117;0.00015533;0.000114155;0;6.33E-05;0.000114155;0;0.01;0;1;0.880025406;0;0.3112852;0.0001
118;0.000146195;0.000114155;0;4.11E-05;0.000114155;0;0.005;0;1;0.877993798;0;0.3952922;0.0001
119;1.31E-04;0.000114155;0;2.46E-05;0.000114155;0;0.005;0;1;0.344357768;0;0;0.0001
120;1.14E-04;0.000114155;0;8.08E-06;0.000114155;0;0.007;0;1;0.227201635;0;0;0.0001
121;1.02E-04;0.000114155;0;6.77E-06;0.000114155;0;0.008;0;1;0.213318972;0;0;0.0001
122;9.46E-05;0.000114155;0;3.75E-06;0.000114155;0;0.008;0;1;0.212980371;0;0;0.0001
123;9.11E-05;0.000114155;0;2.38E-06;0.000114155;0;0.007;0;1;0.223815619;0;0;0.0001
124;8.93E-05;0.000114155;0;8.30E-06;0.000114155;0;0.007;0;1;0.208917152;0;0;0.0001
125;8.97E-05;0.000114155;0;2.49E-05;0.000114155;0;0.01;0;1;0.212303167;0;0;0.0001
126;9.01E-05;0.000114155;0;6.93E-05;0.000114155;0;0.007;0;1;0.211964566;0;0;0.0001
127;8.65E-05;0.000114155;0;0.000143;0.000114155;0;0.001;0;1;0.209932956;0;0;0.0001
128;9.76E-05;0.000114155;0;0.00019;0.000114155;0.4032;0;0;1;0.250903743;0;0;0.0001
129;0.000108378;0.000114155;0;0.000168;0.000114155;0.7002;0;0;1;0.252935353;0;0;0.0001
130;0.00011188;0.000114155;0;0.000165;0.000114155;0.9338;0;0;1;0.255644164;0;0.501662176;0.0001
131;0.000113976;0.000114155;0;0.000179;0.000114155;1.0212;0;0;1;0.255305563;0;0.784278319;0.0001
132;0.000114795;0.000114155;0;0.000196;0.000114155;1.0238;0.002;0;1;0.24616332;0;0.897593318;0.0001
133;0.00011301;0.000114155;0;0.000195;0.000114155;1.0256;0.112;0;1;0.258691578;0;0.946597402;0.0001
134;0.000112473;0.000114155;0;0.000185;0.000114155;0.9608;0.305;0;1;0.255644164;0;0.8923614;0.0001
135;0.000115215;0.000114155;0;0.000199;0.000114155;0.8174;0.371;0;1;0.246840524;0;0.890120473;0.0001
136;0.000115494;0.000114155;0;0.000216;0.000114155;0.5634;0.401;0;1;0.24582472;0;0.905529164;0.0001
137;0.000113941;0.000114155;0;0.000224;0.000114155;0.0662;0.397;0;1;0.467270129;0;0.961246771;0.0001
138;0.000114857;0.000114155;0;0.000198;0.000114155;0;0.333;0;1;0.76185347;0;0.893148503;0.0001
139;0.000117534;0.000114155;0;1.37E-04;0.000114155;0;0.208;0;1;0.650114961;0;0.496643239;0.0001
140;0.000143439;0.000114155;0;9.07E-05;0.000114155;0;0.134;0;1;0.888151844;0;0.463825689;0.0001
141;0.000151928;0.000114155;0;6.33E-05;0.000114155;0;0.081;0;1;0.888490446;0;0.565167468;0.0001
142;0.000145015;0.000114155;0;4.11E-05;0.000114155;0;0.061;0;1;0.854291691;0;0.498689706;0.0001
143;1.30E-04;0.000114155;0;2.46E-05;0.000114155;0;0.04;0;1;0.33589273;0;0;0.0001
