{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
652;8.79E-05;0.000114155;0;8.30E-06;0.000114155;0;0.086;0;0.538414131;0.481491392;0;0;0.0001
653;8.52E-05;0.000114155;0;2.49E-05;0.000114155;0;0.095;0;0.538104;0.485554611;0;0;0.0001
654;8.36E-05;0.000114155;0;6.93E-05;0.000114155;0;0.077;0;0.592813779;0.484538806;0;0;0.0001
655;0.0000807;0.000114155;0;0.000143;0.000114155;0;0.031;0;0.650934988;0.45474187;0;0;0.0001
656;0.0000864;0.000114155;0;0.00019;0.000114155;0;0.048;0;0.66451023;0.532958827;0;0;0.0001
657;0.0000996;0.000114155;0;0.000168;0.000114155;0;0.056;0;0.672023837;0.555306528;0;0;0.0001
658;0.000106993;0.000114155;0;0.000165;0.000114155;0.04143;0.047;0;0.624136923;0.534651834;0;0.044884304;0.0001
659;0.00011173;0.000114155;0;0.000179;0.000114155;0.28394;0.026;0;0.618526386;0.540746662;0;0.225856746;0.0001
660;0.000117863;0.000114155;0;0.000196;0.000114155;0.40579;0.007;0;0.613789854;0.537360647;0;0.309233962;0.0001
661;0.000119102;0.000114155;0;0.000195;0.000114155;0.37424;0;0;0.62650519;0.547857295;0;0.277080817;0.0001
662;0.00012337;0.000114155;0;0.000185;0.000114155;0.33658;0;0;0.652372863;0.542101069;0;0.159185949;0.0001
663;0.000130237;0.000114155;0;0.000199;0.000114155;0.35297;0;0;0.636387064;0.538037851;0;0.15392002;0.0001
664;0.000127665;0.000114155;0;0.000216;0.000114155;0.422;0;0;0.620669105;0.540069459;0;0.244710839;0.0001
665;0.000122157;0.000114155;0;0.000224;0.000114155;0.423;0.001;0;0.599523867;0.540746662;0;0.269873721;0.0001
666;0.000117576;0.000114155;0;0.000198;0.000114155;0.31369;0.003;0;0.616270895;0.748309407;0;0.032524858;0.0001
667;0.000118972;0.000114155;0;0.000137;0.000114155;0.28332;0.004;0;0.669190376;0.903050312;0;0.119030656;0.0001
668;0.000137103;0.000114155;0;9.07E-05;0.000114155;0.21005;0.002;0;0.685105692;0.893908071;0;0.106165268;0.0001
669;0.000139701;0.000114155;0;6.33E-05;0.000114155;0.08977;0.001;0;0.683498653;0.897632687;0;0.044801702;0.0001
670;0.000137686;0.000114155;0;4.11E-05;0.000114155;0.0034;0;0;0.661690865;0.88950625;0;0;0.0001
671;0.000125401;0.000114155;0;2.46E-05;0.000114155;0;0;0;0.637007325;0.649437756;0;0;0.0001
672;0.000114354;0.000114155;0;8.08E-06;0.000114155;0;0;0;0.670811511;0.478105377;0;0;0.0001
673;1.00E-04;0.000114155;0;6.77E-06;0.000114155;0;0.001;0;0.594152977;0.479798385;0;0;0.0001
674;9.20E-05;0.000114155;0;3.75E-06;0.000114155;0;0.005;0;0.572063253;0.486570415;0;0;0.0001
675;8.87E-05;0.000114155;0;2.38E-06;0.000114155;0;0.012;0;0.5585303;0.482507197;0;0;0.0001
676;8.68E-05;0.000114155;0;8.30E-06;0.000114155;0;0.016;0;0.539612361;0.482507197;0;0;0.0001
677;8.50E-05;0.000114155;0;2.49E-05;0.000114155;0;0.019;0;0.546266062;0.481829994;0;0;0.0001
678;8.34E-05;0.000114155;0;6.93E-05;0.000114155;0;0.026;0;0.572035058;0.479798385;0;0;0.0001
679;0.0000798;0.000114155;0;0.000143;0.000114155;0;0.025;0;0.593095714;0.474719361;0;0;0.0001
680;0.000084;0.000114155;0;0.00019;0.000114155;0;0.051;0;0.648637205;0.485554611;0;0;0.0001
681;0.000097;0.000114155;0;0.000168;0.000114155;0;0.107;0;0.638304233;0.528218406;0;0;0.0001
682;0.000106025;0.000114155;0;0.000165;0.000114155;0.06444;0.148;0;0.62650519;0.552259115;0;0.08423422;0.0001
683;0.000111184;0.000114155;0;0.000179;0.000114155;0.14164;0.169;0;0.61611583;0.556322333;0;0.134787143;0.0001
684;0.000118394;0.000114155;0;0.000196;0.000114155;0.10599;0.159;0;0.594350333;0.551920514;0;0.078183564;0.0001
685;0.000119253;0.000114155;0;0.000195;0.000114155;0.14559;0.114;0;0.580662315;0.558353942;0;0.047341738;0.0001
686;0.000123292;0.000114155;0;0.000185;0.000114155;0.17926;0.067;0;0.614226855;0.553952122;0;0.045865213;0.0001
687;0.000130487;0.000114155;0;0.000199;0.000114155;0.20183;0.033;0;0.602582878;0.559708349;0;0.000691799;0.0001
688;0.000131033;0.000114155;0;0.000216;0.000114155;0.3625;0.012;0;0.635837289;0.600340534;0;0.206858099;0.0001
689;0.000124474;0.000114155;0;0.000224;0.000114155;0.283;0.001;0;0.633779152;0.599324728;0;0.118142676;0.0001
690;0.00012046;0.000114155;0;0.000198;0.000114155;0.20486;0;0;0.654839808;0.7906346;0;0.091234809;0.0001
691;0.000118238;0.000114155;0;0.000137;0.000114155;0.35211;0.001;0;0.714596248;0.879348204;0;0.276275439;0.0001
692;0.000138988;0.000114155;0;9.07E-05;0.000114155;0.23456;0.009;0;0.793383403;0.889844853;0;0.163925286;0.0001
