{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
66;8.33E-05;0.000114155;0;0.000198;0.000114155;0.019196161;0.158;0;0.687079246;0.771672914;0;0.853807618;0.0001
67;8.69E-05;0.000114155;0;1.37E-04;0.000114155;0;0.389;0;0.776904214;0.895262477;0;0.73130052;0.0001
68;0.000108835;0.000114155;0;9.07E-05;0.000114155;0;0.385;0;0.883518501;0.894246672;0;0.693740938;0.0001
69;1.20E-04;0.000114155;0;6.33E-05;0.000114155;0;0.307;0;0.794341988;0.843795042;0;0.456566849;0.0001
70;1.16E-04;0.000114155;0;4.11E-05;0.000114155;0;0.241;0;0.692182298;0.839393222;0;0.362242462;0.0001
71;1.04E-04;0.000114155;0;2.46E-05;0.000114155;0;0.166;0;0.710339007;0.369414282;0;0;0.0001
72;9.24E-05;0.000114155;0;8.08E-06;0.000114155;0;0.104;0;0.688799059;0.257337172;0;0;0.0001
73;8.38E-05;0.000114155;0;6.77E-06;0.000114155;0;0.077;0;0.703262401;0.238036884;0;0;0.0001
74;7.83E-05;0.000114155;0;3.75E-06;0.000114155;0;0.078;0;0.700894135;0.23498947;0;0;0.0001
75;7.40E-05;0.000114155;0;2.38E-06;0.000114155;0;0.089;0;0.689475707;0.24616332;0;0;0.0001
76;7.24E-05;0.000114155;0;8.30E-06;0.000114155;0;0.097;0;0.679114541;0.252258149;0;0;0.0001
77;7.25E-05;0.000114155;0;2.49E-05;0.000114155;0;0.097;0;0.692957622;0.250903743;0;0;0.0001
78;7.30E-05;0.000114155;0;6.93E-05;0.000114155;0;0.066;0;0.708393646;0.220429604;0;0;0.0001
79;7.41E-05;0.000114155;0;0.000143;0.000114155;0.043391322;0.044;0;0.708083516;0.222461212;0;0;0.0001
