{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6874;0.000157603;0.000114;0;0.000165;0.000114155;0;0.128298711;0;0.450449943;0.095485635;0;0;0.0001
6875;0.000166566;0.000114;0;0.000179;0.000114155;0.32509;0.162896116;0;0.47568326;0.079571363;0;0.227267001;0.0001
6876;0.000171301;0.000114155;0;0.000196;0.000114155;0.57163;0.200376638;0;0.436945185;0.082957378;0;0.471647861;0.0001
6877;0.000167927;0.000114155;0;0.000195;0.000114155;0.65442;0.23785716;0;0.377231035;0.083295979;0;0.570210009;0.0001
6878;0.000175063;0.000114155;0;0.000185;0.000114155;0.68674;0.273896124;0;0.428021895;0.078216956;0;0.612697727;0.0001
6879;0.000184456;0.000114155;0;0.000199;0.000114155;0.70312;0.314259763;0;0.532169238;0.082618777;0;0.645359823;0.0001
6880;0.000185419;0.000114155;0;0.000216;0.000114155;0.68354;0.330116907;0;0.552045761;0.078555558;0;0.586460077;0.0001
6881;0.000179357;0.000114155;0;0.000224;0.000114155;0.63202;0.271013006;0;0.504694525;0.263093398;0;0.45256348;0.0001
6882;0.000165052;0.000114155;0;0.000198;0.000114155;0.52726;0.139831179;0;0.489455858;0.140858241;0;0.288227249;0.0001
6883;0.000165747;0.000114;0;1.37E-04;0.000114155;0.30313;0.095142864;0;0.709902006;0.261738992;0;0.088583563;0.0001
6884;0.000166989;0.000114;0;9.07E-05;0.000114155;0.01395;0.086493513;0;0.699738195;0.623365438;0;0;0.0001
6885;0.000165248;0.000114;0;6.33E-05;0.000114155;0.00282;0.090818188;0;0.634653154;0.626751454;0;0;0.0001
6886;0.000162805;0.000114;0;4.11E-05;0.000114155;0;0.076402603;0;0.57309232;0.590182487;0;0;0.0001
6887;1.58E-04;0.000114;0;2.46E-05;0.000114155;0;0.067753252;0;0.500028476;0.510949727;0;0;0.0001
6888;1.49E-04;0.000114;0;8.08E-06;0.000114155;0;0.050454549;0;0.461332692;0.14492146;0;0;0.0001
6889;1.39E-04;0.000114;0;6.77E-06;0.000114155;0;0.056220783;0;0.387507621;0.145937264;0;0;0.0001
6890;1.29E-04;0.000114;0;3.75E-06;0.000114155;0;0.0591039;0;0.300262371;0.148984678;0;0;0.0001
6891;1.22E-04;0.000114155;0;2.38E-06;0.000114155;0;0.067753252;0;0.270334811;0.145598663;0;0;0.0001
6892;1.17E-04;0.000114155;0;8.30E-06;0.000114155;0;0.067753252;0;0.268629096;0.178443012;0;0;0.0001
6893;1.15E-04;0.000114155;0;2.49E-05;0.000114155;0;0.063428576;0;0.253404525;0.178781613;0;0;0.0001
6894;1.10E-04;0.000114155;0;6.93E-05;0.000114155;0;0.057662342;0;0.221122796;0.179797418;0;0;0.0001
6895;0.000107673;0.000114155;0;0.000143;0.000114155;0;0.072077927;0;0.262976268;0.180813224;0;0;0.0001
6896;0.000120152;0.000114155;0;0.00019;0.000114155;0;0.164337674;0;0.28206337;0.178443012;0;0;0.0001
6897;0.000142117;0.000114;0;0.000168;0.000114155;0;0.25803898;0;0.364854023;0.177088607;0;0;0.0001
6898;0.000153497;0.000114;0;0.000165;0.000114155;0;0.315701321;0;0.383053024;0.157111115;0;0;0.0001
6899;0.00015695;0.000114;0;0.000179;0.000114155;0.55507;0.377688339;0;0.424624561;0.154740905;0;0.494124422;0.0001
6900;0.000157092;0.000114;0;0.000196;0.000114155;0.67445;0.444000032;0;0.449449069;0.153047896;0;0.634022567;0.0001
6901;0.00014641;0.000114;0;0.000195;0.000114155;0.70837;0.504545491;0;0.449026165;0.155418108;0;0.660161241;0.0001
6902;0.000134653;0.000114155;0;0.000185;0.000114155;0.73289;0.550675364;0;0.441399782;0.155079507;0;0.69611654;0.0001
6903;0.000128047;0.000114155;0;0.000199;0.000114155;0.72633;0.556441598;0;0.471946192;0.154740905;0;0.667881373;0.0001
6904;0.000121614;0.000114155;0;0.000216;0.000114155;0.68917;0.497337698;0;0.480886397;0.168623568;0;0.554796739;0.0001
6905;0.000120583;0.000114155;0;0.000224;0.000114155;0.65866;0.311376646;0;0.431172535;0.170655177;0;0.489193615;0.0001
6906;0.0001176;0.000114;0;0.000198;0.000114155;0.61354;0.151363647;0;0.425850983;0.306772997;0;0.425048138;0.0001
6907;0.000119307;0.000114;0;1.37E-04;0.000114155;0.39514;0.111000008;0;0.678043182;0.683636514;0;0.17177743;0.0001
6908;0.000117524;0.000114;0;9.07E-05;0.000114155;0.03235;0.086493513;0;0.716400642;0.439843403;0;0;0.0001
6909;0.000114163;0.000114;0;6.33E-05;0.000114155;0.00284;0.067753252;0;0.659858278;0.440859208;0;0;0.0001
6910;0.000107886;0.000114;0;4.11E-05;0.000114155;0;0.056220783;0;0.536666125;0.407676257;0;0;0.0001
6911;1.00E-04;0.000114;0;2.46E-05;0.000114155;0;0.047571432;0;0.408709244;0.25022654;0;0;0.0001
6912;9.30E-05;0.000114;0;8.08E-06;0.000114155;0;0.044688315;0;0.350108744;0.366366869;0;0;0.0001
